time,value
1535911000,141.178751
1535911000,129.896433
1535911000,138.727584
1535912000,140.798961
1535912000,144.611985
1535912000,146.137958
1535912000,147.862737
1535913000,147.068424
1535913000,144.700178
1535913000,142.306205
1535914000,143.394572
1535914000,144.478252
1535914000,146.537526
1535914000,147.639075
1535915000,148.482967
1535915000,148.511804
1535915000,145.374249
1535916000,149.364392
1535916000,151.381103
1535916000,152.662129
1535917000,154.906884
1535917000,154.429712
1535917000,149.316581
1535918000,150.659186
1535918000,151.886733
1535918000,153.808306
1535918000,155.476409
1535919000,156.734062
1535919000,158.233176
1535919000,154.326513
1535920000,153.01635
1535920000,153.434067
1535920000,154.599473
1535920000,155.018226
1535921000,155.439128
1535921000,155.512398
1535921000,154.35262
1535922000,154.287338
1535922000,154.504006
1535922000,153.953406
1535923000,154.091127
1535923000,153.830654
1535923000,152.016486
1535924000,147.853437
1535924000,147.037806
1535924000,147.523976
1535924000,148.300043
1535925000,150.114789
1535925000,146.249075
1535925000,142.940913
1535926000,141.866215
1535926000,142.712796
1535926000,144.903833
1535926000,145.594668
1535927000,145.739353
1535927000,145.7634
1535927000,146.178974
1535928000,144.932535
1535928000,143.475391
1535928000,141.624006
1535929000,140.07255
1535929000,143.254863
1535929000,143.211831
1535930000,142.448105
1535930000,136.237445
1535930000,135.980061
1535930000,135.924167
1535931000,136.876162
1535931000,136.549413
1535931000,136.961928
1535932000,133.200429
1535932000,130.313973
1535932000,127.55253
1535932000,126.958029
1535933000,126.691484
1535933000,129.009986
1535933000,128.018476
1535934000,128.589753
1535934000,127.214269
1535934000,126.10766
1535935000,124.052367
1535935000,121.215527
1535935000,121.085051
1535936000,120.138333
1535936000,121.185008
1535936000,121.819152
1535936000,123.917961
1535937000,121.891466
1535937000,116.582737
1535937000,119.085148
1535938000,114.869203
1535938000,113.157224
1535938000,115.662691
1535938000,116.797204
1535939000,115.027493
1535939000,114.84435
1535939000,112.183587
1535940000,112.591887
1535940000,110.764086
1535940000,110.23547
1535941000,111.717957
1535941000,110.525279
1535941000,111.97698
1535942000,117.767206
1535942000,118.357332
1535942000,117.781455
1535942000,118.004176
1535943000,118.250622
1535943000,121.950486
1535943000,125.05469
1535944000,129.969244
1535944000,140.454309
1535944000,141.594194
1535944000,147.377387
1535945000,150.929315
1535945000,147.545285
1535945000,156.655889
1535946000,165.843445
1535946000,168.452223
1535946000,172.868537
1535947000,179.067267
1535947000,181.732013
1535947000,188.910845
1535948000,193.795311
1535948000,194.37214
1535948000,197.250065
1535948000,200.513692
1535949000,202.889661
1535949000,206.457524
1535949000,209.825277
1535950000,210.125859
1535950000,213.512497
1535950000,219.872097
1535950000,226.592428
1535951000,229.292298
1535951000,234.234358
1535951000,235.893301
1535952000,223.031257
1535952000,244.924814
1535952000,257.50923
1535953000,260.767151
1535953000,264.64062
1535953000,267.234872
1535954000,274.257631
1535954000,282.265897
1535954000,288.626496
1535954000,295.908598
1535955000,296.641407
1535955000,305.637402
1535955000,303.528241
1535956000,306.686013
1535956000,307.593951
1535956000,306.683277
1535956000,317.184878
1535957000,306.377347
1535957000,315.533288
1535957000,317.565919
1535958000,321.449
1535958000,317.154403
1535958000,314.392293
1535959000,316.895849
1535959000,321.300964
1535959000,320.900841
1535960000,319.727192
1535960000,319.874082
1535960000,319.213963
1535960000,335.261349
1535961000,333.71947
1535961000,332.137003
1535961000,333.486394
1535962000,334.293404
1535962000,326.90519
1535962000,326.504816
1535962000,332.120229
1535963000,311.526915
1535963000,334.421935
1535963000,333.846948
1535964000,328.414517
1535964000,337.933778
1535964000,320.799108
1535965000,340.789557
1535965000,342.058792
1535965000,329.683752
1535966000,329.049134
1535966000,328.414517
1535966000,329.683752
1535966000,330.952987
1535967000,347.45287
1535967000,336.347235
1535967000,338.568396
1535968000,336.981852
1535968000,337.61647
1535968000,337.933778
1535968000,334.760691
1535969000,337.928951
1535969000,331.573588
1535969000,345.866496
1535970000,339.837631
1535970000,338.885704
1535970000,340.472248
1535971000,336.664543
1535971000,323.020269
1535971000,323.325429
1535972000,329.925585
1535972000,329.911308
1535972000,328.299509
1535972000,328.891961
1535973000,338.091631
1535973000,337.599151
1535973000,328.447752
1535974000,329.776019
1535974000,330.042251
1535974000,335.413041
1535974000,334.340953
1535975000,339.628789
1535975000,333.557469
1535975000,333.823493
1535976000,333.587106
1535976000,331.563992
1535976000,335.283114
1535977000,334.737995
1535977000,332.723275
1535977000,331.194818
1535978000,336.560223
1535978000,335.960358
1535978000,335.20238
1535978000,333.908935
1535979000,333.253747
1535979000,329.608578
1535979000,328.258011
1535980000,329.851875
1535980000,329.954113
1535980000,321.251752
1535980000,329.531862
1535981000,329.627264
1535981000,328.599394
1535981000,324.951977
1535982000,325.650057
1535982000,324.629497
1535982000,321.473877
1535983000,321.253147
1535983000,319.560508
1535983000,321.146912
1535984000,307.550717
1535984000,296.721807
1535984000,313.998414
1535984000,291.214288
1535985000,304.512863
1535985000,297.962986
1535985000,298.334371
1535986000,314.70942
1535986000,308.625844
1535986000,312.542737
1535986000,304.877231
1535987000,306.572081
1535987000,305.178826
1535987000,316.22242
1535988000,311.127647
1535988000,304.357941
1535988000,309.266817
1535989000,310.978505
1535989000,310.6832
1535989000,316.793104
1535990000,316.430566
1535990000,312.399338
1535990000,308.880623
1535990000,305.156462
1535991000,292.426417
1535991000,302.796782
1535991000,288.142236
1535992000,283.97265
1535992000,300.972942
1535992000,282.060145
1535992000,309.146164
1535993000,307.306698
1535993000,298.415546
1535993000,297.589043
1535994000,294.781954
1535994000,290.291321
1535994000,288.141479
1535995000,287.236124
1535995000,286.377308
1535995000,283.810751
1535996000,295.750232
1535996000,289.518404
1535996000,292.192578
1535996000,289.157205
1535997000,289.127494
1535997000,285.918264
1535997000,286.417186
1535998000,287.909384
1535998000,288.38
1535998000,287.576172
1535998000,290.161944
1535999000,289.550536
1535999000,278.716146
1535999000,288.628252
1536000000,288.197594
1536000000,288.484637
1536000000,287.008073
1536001000,285.85105
1536001000,290.339309
1536001000,275.732677
1536002000,285.247129
1536002000,291.435305
1536002000,291.922915
1536002000,288.792613
1536003000,291.165399
1536003000,285.470661
1536003000,286.337207
1536004000,287.300266
1536004000,287.451675
1536004000,289.225123
1536004000,290.623855
1536005000,294.522554
1536005000,294.796366
1536005000,291.035814
1536006000,291.142591
1536006000,290.354425
1536006000,288.002541
1536007000,264.369983
1536007000,287.518459
1536007000,287.412772
1536008000,286.884947
1536008000,279.385701
1536008000,278.98936
1536008000,279.615223
1536009000,278.22419
1536009000,279.862274
1536009000,280.594872
1536010000,276.421989
1536010000,278.165575
1536010000,277.360259
1536010000,277.341913
1536011000,276.591988
1536011000,275.296238
1536011000,275.704936
1536012000,250.572258
1536012000,263.253356
1536012000,250.347045
1536013000,263.974681
1536013000,263.188612
1536013000,262.312903
1536014000,266.393421
1536014000,269.798424
1536014000,259.635652
1536014000,260.209403
1536015000,263.038692
1536015000,261.334483
1536015000,260.446628
1536016000,259.494396
1536016000,255.330627
1536016000,263.170358
1536016000,259.75641
1536017000,256.314884
1536017000,247.889062
1536017000,251.395279
1536018000,248.61003
1536018000,250.679716
1536018000,249.992768
1536019000,242.840525
1536019000,237.894132
1536019000,237.785684
1536020000,240.47177
1536020000,237.825157
1536020000,232.640324
1536020000,236.870575
1536021000,229.551181
1536021000,227.859419
1536021000,230.512879
1536022000,229.935023
1536022000,230.231142
1536022000,232.721887
1536022000,232.371258
1536023000,230.069139
1536023000,229.302278
1536023000,229.895386
1536024000,226.650279
1536024000,227.651621
1536024000,230.263044
1536025000,230.426349
1536025000,225.158152
1536025000,226.414191
1536026000,230.103834
1536026000,227.725528
1536026000,227.902075
1536026000,225.036704
1536027000,224.758045
1536027000,224.885287
1536027000,222.652708
1536028000,222.262152
1536028000,220.576189
1536028000,217.95718
1536028000,218.209573
1536029000,218.09949
1536029000,218.213909
1536029000,217.905528
1536030000,215.199401
1536030000,217.343676
1536030000,215.373119
1536031000,214.014311
1536031000,213.149823
1536031000,209.210018
1536032000,206.70805
1536032000,210.080903
1536032000,206.902426
1536032000,209.431318
1536033000,210.8058
1536033000,208.745681
1536033000,207.182835
1536034000,206.164507
1536034000,204.645307
1536034000,204.179215
1536034000,204.67424
1536035000,206.615968
1536035000,205.543061
1536035000,203.086143
1536036000,202.800564
1536036000,203.388185
1536036000,199.400257
1536037000,201.696656
1536037000,199.598682
1536037000,199.091362
1536038000,199.576298
1536038000,199.719325
1536038000,199.064351
1536038000,200.025204
1536039000,201.072314
1536039000,203.502701
1536039000,198.379109
1536040000,199.977874
1536040000,202.688138
1536040000,204.331793
1536040000,204.62034
1536041000,200.384652
1536041000,202.809288
1536041000,203.216855
1536042000,205.621669
1536042000,211.392804
1536042000,211.570127
1536043000,213.26625
1536043000,215.010756
1536043000,214.675808
1536044000,221.769732
1536044000,225.733809
1536044000,227.713957
1536044000,230.654198
1536045000,233.601067
1536045000,234.629252
1536045000,240.548605
1536046000,246.57808
1536046000,243.720635
1536046000,255.795707
1536046000,258.119936
1536047000,264.322925
1536047000,269.424141
1536047000,270.60208
1536048000,272.727316
1536048000,271.44876
1536048000,282.518679
1536049000,290.287847
1536049000,291.348424
1536049000,298.616206
1536050000,297.825334
1536050000,298.56606
1536050000,295.733565
1536050000,294.575928
1536051000,295.70011
1536051000,297.871575
1536051000,298.044053
1536052000,297.130416
1536052000,292.324078
1536052000,290.34854
1536052000,291.151396
1536053000,289.175447
1536053000,283.454031
1536053000,284.178271
1536054000,285.634016
1536054000,281.398518
1536054000,271.433063
1536055000,272.712106
1536055000,269.538912
1536055000,270.983693
1536056000,275.703605
1536056000,273.239369
1536056000,257.262982
1536056000,283.847456
1536057000,279.823826
1536057000,277.484365
1536057000,275.100091
1536058000,253.241561
1536058000,263.198598
1536058000,263.667954
1536058000,266.175052
1536059000,266.485532
1536059000,266.937877
1536059000,260.251776
1536060000,261.044558
1536060000,255.292682
1536060000,254.64575
1536061000,253.588133
1536061000,254.66687
1536061000,251.195442
1536062000,251.959626
1536062000,248.869077
1536062000,236.564125
1536062000,238.005321
1536063000,249.05024
1536063000,237.730988
1536063000,230.612718
1536064000,230.669507
1536064000,231.612212
1536064000,245.169468
1536064000,244.839748
1536065000,243.683193
1536065000,242.790641
1536065000,237.814639
1536066000,238.030108
1536066000,237.321667
1536066000,236.889919
1536067000,237.388724
1536067000,236.869204
1536067000,236.16969
1536068000,236.674191
1536068000,238.288569
1536068000,236.793707
1536068000,236.983933
1536069000,236.58645
1536069000,235.346854
1536069000,236.489107
1536070000,236.524633
1536070000,235.414015
1536070000,227.482356
1536070000,226.3102
1536071000,226.93939
1536071000,223.917334
1536071000,226.450938
1536072000,226.013746
1536072000,224.195469
1536072000,223.406678
1536073000,224.352732
1536073000,222.553148
1536073000,220.408054
1536074000,219.837929
1536074000,213.411744
1536074000,216.202503
1536074000,214.517283
1536075000,211.704538
1536075000,214.945083
1536075000,212.102965
1536076000,211.965121
1536076000,209.641832
1536076000,210.192506
1536076000,212.315329
1536077000,213.428269
1536077000,208.94053
1536077000,208.894026
1536078000,209.395069
1536078000,208.72298
1536078000,212.134061
1536079000,211.877795
1536079000,214.076486
1536079000,213.50367
1536080000,210.346477
1536080000,213.170268
1536080000,211.274728
1536080000,203.632274
1536081000,211.639855
1536081000,211.794099
1536081000,212.741584
1536082000,213.011371
1536082000,217.222356
1536082000,215.078598
1536082000,217.118467
1536083000,218.095388
1536083000,217.736625
1536083000,217.693707
1536084000,219.492223
1536084000,220.676973
1536084000,221.821437
1536085000,221.217722
1536085000,221.336543
1536085000,224.704024
1536086000,227.821791
1536086000,228.287414
1536086000,230.235047
1536086000,221.37553
1536087000,223.654502
1536087000,227.290637
1536087000,230.43813
1536088000,231.458342
1536088000,231.886434
1536088000,232.013886
1536088000,233.03403
1536089000,237.73162
1536089000,240.013906
1536089000,235.138068
1536090000,235.895574
1536090000,238.16795
1536090000,222.986394
1536091000,236.658398
1536091000,228.994649
1536091000,234.065125
1536092000,237.775909
1536092000,230.462143
1536092000,234.825666
1536092000,235.178485
1536093000,237.465106
1536093000,236.767937
1536093000,236.513247
1536094000,236.021629
1536094000,234.126846
1536094000,234.458886
1536094000,234.057307
1536095000,231.460841
1536095000,231.389862
1536095000,230.966147
1536096000,229.888619
1536096000,229.910667
1536096000,230.118874
1536097000,226.699871
1536097000,226.102596
1536097000,222.018149
1536098000,223.302914
1536098000,225.0608
1536098000,229.16673
1536098000,224.692914
1536099000,222.957478
1536099000,221.879742
1536099000,205.751886
1536100000,216.410253
1536100000,217.499035
1536100000,217.758013
1536100000,212.892954
1536101000,213.663414
1536101000,211.115757
1536101000,219.89428
1536102000,206.470884
1536102000,207.718175
1536102000,211.459147
1536103000,207.723998
1536103000,206.682368
1536103000,205.72528
1536104000,205.69847
1536104000,206.514455
1536104000,202.584899
1536104000,201.340634
1536105000,200.089661
1536105000,200.445038
