time,value
1527912000,111.881011
1527912000,111.646526
1527913000,109.259168
1527913000,110.758495
1527913000,108.546193
1527914000,107.319088
1527914000,106.23479
1527914000,105.25072
1527914000,103.469524
1527915000,106.391094
1527915000,104.329284
1527915000,106.893704
1527916000,112.430317
1527916000,110.909221
1527916000,108.031406
1527916000,106.835984
1527917000,107.346151
1527917000,105.694977
1527917000,104.523576
1527918000,100.068588
1527918000,101.479219
1527918000,101.818361
1527919000,102.225249
1527919000,103.487009
1527919000,106.71187
1527920000,106.849667
1527920000,107.081465
1527920000,107.722496
1527920000,106.249601
1527921000,106.800865
1527921000,104.583591
1527921000,103.615868
1527922000,103.103945
1527922000,106.347997
1527922000,110.226214
1527922000,111.61883
1527923000,113.831163
1527923000,113.04029
1527923000,113.960942
1527924000,113.151558
1527924000,112.85628
1527924000,109.220575
1527925000,114.420489
1527925000,118.657116
1527925000,116.848511
1527926000,124.871703
1527926000,122.529469
1527926000,121.501734
1527926000,120.441628
1527927000,120.77369
1527927000,122.090445
1527927000,120.930153
1527928000,123.929837
1527928000,127.192414
1527928000,132.516893
1527928000,135.568308
1527929000,137.014819
1527929000,138.774145
1527929000,138.33635
1527930000,140.404283
1527930000,144.417549
1527930000,147.899673
1527931000,149.123175
1527931000,150.431107
1527931000,153.69009
1527932000,152.328079
1527932000,154.057074
1527932000,159.7682
1527932000,165.214992
1527933000,166.788697
1527933000,168.496595
1527933000,176.412294
1527934000,178.318403
1527934000,183.743968
1527934000,170.874162
1527934000,185.234024
1527935000,187.434788
1527935000,191.544362
1527935000,193.481638
1527936000,199.971263
1527936000,201.968899
1527936000,196.959884
1527937000,196.400564
1527937000,200.483337
1527937000,202.189116
1527938000,201.006077
1527938000,201.260631
1527938000,201.552126
1527938000,201.648703
1527939000,209.956599
1527939000,209.622735
1527939000,210.903906
1527940000,215.613988
1527940000,213.008954
1527940000,207.672383
1527940000,209.227703
1527941000,206.671784
1527941000,206.001396
1527941000,211.080798
1527942000,211.401352
1527942000,201.033801
1527942000,200.069372
1527943000,203.568706
1527943000,214.113811
1527943000,212.963403
1527944000,208.371663
1527944000,206.731354
1527944000,206.899639
1527944000,205.29699
1527945000,200.880817
1527945000,185.32323
1527945000,198.562503
1527946000,198.226943
1527946000,177.377525
1527946000,203.7581
1527946000,202.343409
1527947000,201.328756
1527947000,199.635941
1527947000,196.507242
1527948000,189.519753
1527948000,190.801671
1527948000,190.003255
1527949000,191.032884
1527949000,190.889544
1527949000,188.478531
1527950000,187.024229
1527950000,182.133065
1527950000,179.65251
1527950000,183.298482
1527951000,183.769753
1527951000,183.125519
1527951000,183.7028
1527952000,180.696943
1527952000,180.893658
1527952000,180.215226
1527952000,178.099182
1527953000,177.315105
1527953000,171.806891
1527953000,173.475469
1527954000,170.810761
1527954000,167.598977
1527954000,169.810064
1527955000,169.277257
1527955000,170.520694
1527955000,169.40907
1527956000,154.714154
1527956000,163.030271
1527956000,160.478524
1527956000,164.463663
1527957000,165.713354
1527957000,151.740691
1527957000,160.738675
1527958000,162.778159
1527958000,159.457495
1527958000,160.37048
1527958000,160.713197
1527959000,161.667023
1527959000,162.500629
1527959000,164.757074
1527960000,164.249273
1527960000,149.88178
1527960000,153.302694
1527961000,159.162628
1527961000,164.959649
1527961000,165.882435
1527962000,162.203113
1527962000,158.34801
1527962000,159.546235
1527962000,164.535064
1527963000,164.766837
1527963000,164.921444
1527963000,160.746586
1527964000,162.638368
1527964000,163.353244
1527964000,164.300561
1527964000,165.907497
1527965000,166.94853
1527965000,169.514394
1527965000,167.979307
1527966000,164.416861
1527966000,164.771326
1527966000,162.58903
1527967000,165.147504
1527967000,162.629254
1527967000,162.630359
1527968000,164.724465
1527968000,163.357109
1527968000,163.768526
1527968000,162.801288
1527969000,165.725614
1527969000,164.67604
1527969000,163.391615
1527970000,163.767738
1527970000,163.836879
1527970000,161.272142
1527970000,159.776671
1527971000,161.193418
1527971000,161.991983
1527971000,162.554928
1527972000,162.603748
1527972000,147.303292
1527972000,156.181586
1527973000,159.838729
1527973000,160.335307
1527973000,160.272466
1527974000,159.611788
1527974000,159.216289
1527974000,155.321042
1527974000,153.751162
1527975000,152.663195
1527975000,151.105635
1527975000,152.269755
1527976000,153.651113
1527976000,154.393288
1527976000,154.81984
1527976000,155.552506
1527977000,154.975344
1527977000,154.200154
1527977000,152.913455
1527978000,156.794847
1527978000,157.092032
1527978000,157.831518
1527979000,159.256158
1527979000,159.703045
1527979000,159.142049
1527980000,158.762396
1527980000,160.57765
1527980000,159.957188
1527980000,159.935296
1527981000,161.229124
1527981000,155.876677
1527981000,158.959771
1527982000,160.319577
1527982000,159.694306
1527982000,161.226795
1527982000,147.371164
1527983000,162.938591
1527983000,162.949301
1527983000,162.257415
1527984000,161.794854
1527984000,161.458699
1527984000,160.383245
1527985000,162.204112
1527985000,162.127524
1527985000,133.696164
1527986000,147.458233
1527986000,159.637604
1527986000,159.339183
1527986000,159.244984
1527987000,157.358481
1527987000,154.148665
1527987000,154.431613
1527988000,156.467536
1527988000,154.936518
1527988000,156.197389
1527988000,159.073496
1527989000,158.96031
1527989000,159.330595
1527989000,161.315074
1527990000,161.636153
1527990000,163.456282
1527990000,165.923663
1527991000,167.921788
1527991000,167.019137
1527991000,166.631004
1527992000,150.918956
1527992000,162.615424
1527992000,163.555391
1527992000,150.410236
1527993000,165.541307
1527993000,164.935589
1527993000,166.003137
1527994000,165.526605
1527994000,166.434733
1527994000,167.716538
1527994000,168.727558
1527995000,169.966037
1527995000,170.819351
1527995000,173.589664
1527996000,176.391272
1527996000,176.777074
1527996000,182.683847
1527997000,182.980272
1527997000,184.595304
1527997000,184.914402
1527998000,181.195354
1527998000,187.999955
1527998000,189.558638
1527998000,190.511414
1527999000,191.563177
1527999000,192.234014
1527999000,186.419773
1528000000,186.654405
1528000000,187.618466
1528000000,187.792575
1528000000,190.733008
1528001000,191.024498
1528001000,181.266561
1528001000,185.282368
1528002000,188.591836
1528002000,186.41858
1528002000,186.246803
1528003000,186.037903
1528003000,187.664084
1528003000,186.385823
1528004000,186.016231
1528004000,188.120719
1528004000,188.951692
1528004000,188.862164
1528005000,187.225302
1528005000,181.703137
1528005000,181.862408
1528006000,184.822303
1528006000,185.345802
1528006000,186.717043
1528006000,185.853385
1528007000,185.124394
1528007000,186.857674
1528007000,187.280424
1528008000,188.587167
1528008000,188.515415
1528008000,182.998921
1528009000,186.169172
1528009000,197.185692
1528009000,194.59367
1528010000,191.376843
1528010000,189.558567
1528010000,186.910994
1528010000,189.427526
1528011000,187.865678
1528011000,189.408837
1528011000,189.729432
1528012000,188.761673
1528012000,188.122658
1528012000,188.57229
1528012000,187.829033
1528013000,195.364868
1528013000,192.300393
1528013000,190.668222
1528014000,190.839596
1528014000,191.071504
1528014000,175.367368
1528015000,191.694162
1528015000,193.049525
1528015000,198.524373
1528016000,200.357081
1528016000,199.683948
1528016000,198.312396
1528016000,196.652966
1528017000,198.043776
1528017000,200.630517
1528017000,203.312668
1528018000,203.330497
1528018000,204.672628
1528018000,207.747278
1528018000,213.242175
1528019000,214.999457
1528019000,216.001323
1528019000,215.414942
1528020000,216.408801
1528020000,219.569551
1528020000,222.182157
1528021000,223.896047
1528021000,225.894264
1528021000,214.713084
1528022000,219.785058
1528022000,224.639706
1528022000,225.964745
1528022000,211.154871
1528023000,231.454648
1528023000,225.119139
1528023000,232.969297
1528024000,234.588084
1528024000,234.299869
1528024000,236.690439
1528024000,234.756857
1528025000,239.040552
1528025000,243.668329
1528025000,227.332556
1528026000,245.965075
1528026000,244.009198
1528026000,243.850213
1528027000,244.704531
1528027000,249.227354
1528027000,249.256676
1528028000,247.930306
1528028000,240.492983
1528028000,241.060795
1528028000,241.127776
1528029000,239.168562
1528029000,238.929888
1528029000,243.989415
1528030000,243.186929
1528030000,238.677929
1528030000,245.231664
1528030000,239.984474
1528031000,237.006436
1528031000,240.209283
1528031000,243.174213
1528032000,241.765521
1528032000,244.869936
1528032000,245.598724
1528033000,245.5406
1528033000,247.658382
1528033000,246.652049
1528034000,251.972439
1528034000,256.662368
1528034000,259.167876
1528034000,260.53639
1528035000,254.231784
1528035000,257.185478
1528035000,253.893585
1528036000,265.592787
1528036000,264.719533
1528036000,272.885294
1528036000,255.448204
1528037000,261.836241
1528037000,268.670492
1528037000,270.396166
1528038000,279.812876
1528038000,278.210959
1528038000,278.677657
1528039000,281.207744
1528039000,261.882164
1528039000,276.252454
1528040000,273.79614
1528040000,275.259038
1528040000,276.914919
1528040000,274.580284
1528041000,276.225808
1528041000,277.003994
1528041000,274.035007
1528042000,271.906565
1528042000,272.570375
1528042000,274.741873
1528042000,253.495252
1528043000,270.499224
1528043000,270.553193
1528043000,276.411892
1528044000,263.083818
1528044000,267.413392
1528044000,265.986057
1528045000,254.575642
1528045000,263.065538
1528045000,261.643905
1528046000,261.995738
1528046000,238.804392
1528046000,255.801954
1528046000,262.556403
1528047000,258.004872
1528047000,254.91148
1528047000,238.760194
1528048000,261.851881
1528048000,258.79011
1528048000,258.804987
1528048000,255.863282
1528049000,253.701398
1528049000,252.35781
1528049000,250.405561
1528050000,245.948851
1528050000,246.048756
1528050000,254.125294
1528051000,254.683719
1528051000,251.811111
1528051000,251.412011
1528052000,251.223477
1528052000,254.053237
1528052000,253.82458
1528052000,253.075363
1528053000,247.530126
1528053000,248.749071
1528053000,243.86133
1528054000,243.259848
1528054000,241.523663
1528054000,241.374102
1528054000,241.687896
1528055000,239.842994
1528055000,230.693921
1528055000,232.387013
1528056000,238.377837
1528056000,236.963107
1528056000,236.857862
1528057000,234.610777
1528057000,231.265336
1528057000,232.98998
1528058000,234.752505
1528058000,225.161895
1528058000,225.742716
1528058000,230.036834
1528059000,230.389662
1528059000,227.945726
1528059000,227.935376
1528060000,233.122834
1528060000,232.413866
1528060000,232.62758
1528060000,230.738106
1528061000,227.075999
1528061000,229.198073
1528061000,229.653068
1528062000,228.733659
1528062000,217.960995
1528062000,224.080225
1528063000,222.96529
1528063000,223.817645
1528063000,225.550737
1528064000,226.238937
1528064000,207.18959
1528064000,215.78295
1528064000,212.291204
1528065000,219.728907
1528065000,220.800601
1528065000,220.351459
1528066000,220.214775
1528066000,217.675574
1528066000,217.348797
1528066000,216.523086
1528067000,216.906947
1528067000,217.014227
1528067000,218.855228
1528068000,216.483552
1528068000,207.707971
1528068000,211.536081
1528069000,211.786432
1528069000,214.417037
1528069000,213.442125
1528070000,207.422396
1528070000,208.951517
1528070000,206.108981
1528070000,203.355541
1528071000,202.309144
1528071000,191.213434
1528071000,189.184526
1528072000,195.570777
1528072000,193.040349
1528072000,198.670965
1528072000,195.664268
1528073000,196.817138
1528073000,197.653332
1528073000,197.124411
1528074000,192.479306
1528074000,192.160634
1528074000,189.245746
1528075000,185.294061
1528075000,178.601666
1528075000,179.427944
1528076000,181.036273
1528076000,184.492031
1528076000,184.376868
1528076000,183.981792
1528077000,181.700175
1528077000,181.83304
1528077000,182.224311
1528078000,181.436461
1528078000,182.388913
1528078000,182.345552
1528078000,179.348293
1528079000,176.276877
1528079000,176.038246
1528079000,176.11833
1528080000,175.490848
1528080000,177.027409
1528080000,176.356424
1528081000,174.365019
1528081000,173.182797
1528081000,170.634574
1528082000,169.434471
1528082000,168.451111
1528082000,169.260747
1528082000,170.703159
1528083000,171.341513
1528083000,165.933041
1528083000,166.598954
1528084000,168.559154
1528084000,169.393062
1528084000,169.099388
1528084000,168.565554
1528085000,168.377877
1528085000,169.914144
1528085000,169.673503
1528086000,168.829407
1528086000,168.139509
1528086000,166.32056
1528087000,166.036374
1528087000,167.354928
1528087000,165.660509
1528088000,164.460342
1528088000,164.220919
1528088000,164.088626
1528088000,158.486287
1528089000,159.344091
1528089000,160.298524
1528089000,163.452972
1528090000,163.553753
1528090000,163.149016
1528090000,163.029922
1528090000,164.04498
1528091000,160.284747
1528091000,159.534778
1528091000,159.616694
1528092000,161.14114
1528092000,161.383617
1528092000,161.661237
1528093000,161.70391
1528093000,158.294533
1528093000,157.996731
1528094000,159.352569
1528094000,159.499473
1528094000,161.483083
1528094000,159.707775
1528095000,162.623459
1528095000,162.268206
1528095000,160.819855
1528096000,157.728191
1528096000,162.765984
1528096000,162.197771
1528096000,162.120316
1528097000,164.688429
1528097000,165.78742
1528097000,165.381059
1528098000,166.26801
1528098000,166.381708
1528098000,159.865295
1528099000,161.205403
1528099000,162.441171
1528099000,164.784839
1528100000,166.695037
1528100000,168.448116
1528100000,170.424288
1528100000,169.679857
1528101000,169.434365
1528101000,169.71087
1528101000,171.855585
1528102000,175.093222
1528102000,176.745046
1528102000,178.080472
1528102000,174.153088
1528103000,177.907284
1528103000,181.136336
1528103000,186.354763
1528104000,196.776476
1528104000,179.366319
1528104000,197.835172
1528105000,202.214197
1528105000,204.156301
1528105000,203.297004
1528106000,214.567513
1528106000,215.984262
1528106000,206.678888
1528106000,217.352723
1528107000,220.642357
1528107000,227.942827
1528107000,233.286075
1528108000,233.034311
1528108000,232.986027
1528108000,237.764146
1528108000,239.953194
1528109000,242.2081
1528109000,242.989679
1528109000,243.345909
1528110000,244.793801
1528110000,246.019404
1528110000,249.224671
1528111000,251.843108
1528111000,253.256474
1528111000,244.886267
1528112000,241.107491
1528112000,254.219619
1528112000,234.874765
1528112000,255.331546
1528113000,254.894954
1528113000,251.764263
1528113000,246.598721
1528114000,256.198831
1528114000,253.803366
1528114000,246.076371
1528114000,250.30505
1528115000,252.928898
1528115000,251.772404
1528115000,254.163105
1528116000,254.491847
1528116000,248.034145
1528116000,247.403425
1528117000,253.857227
1528117000,242.853826
1528117000,258.556111
1528118000,259.69014
1528118000,260.718277
1528118000,263.225765
1528118000,266.522009
1528119000,268.881925
1528119000,271.570585
1528119000,256.04902
1528120000,272.611579
1528120000,274.797906
1528120000,275.157929
1528120000,277.974289
1528121000,286.435184
1528121000,290.431803
1528121000,290.642025
1528122000,291.384897
1528122000,295.217847
1528122000,299.445056
1528123000,301.53803
1528123000,304.092361
1528123000,280.413482
1528124000,302.936743
1528124000,276.046411
1528124000,297.763101
1528124000,297.926935
1528125000,280.017092
1528125000,306.45364
1528125000,308.168525
1528126000,308.667171
1528126000,308.822071
1528126000,309.315721
1528126000,309.59068
1528127000,309.253155
1528127000,304.657501
1528127000,305.118457
1528128000,303.872963
1528128000,305.767406
1528128000,304.78042
1528129000,304.444836
1528129000,309.144023
1528129000,307.653808
1528130000,297.754213
1528130000,307.578623
1528130000,311.966864
1528130000,311.458213
1528131000,311.029577
1528131000,304.803668
1528131000,306.593223
1528132000,281.192678
1528132000,301.935361
1528132000,300.446142
1528132000,309.163682
1528133000,307.166157
1528133000,308.144742
1528133000,313.866983
1528134000,315.29784
1528134000,314.471788
1528134000,314.716219
1528135000,314.00401
1528135000,308.592986
1528135000,312.420298
1528136000,311.237314
1528136000,302.514661
1528136000,303.537843
1528136000,140.303701
1528137000,288.218627
1528137000,294.592587
1528137000,300.333023
1528138000,301.75221
1528138000,314.357407
1528138000,312.738326
1528138000,301.488021
1528139000,308.617772
1528139000,318.242298
1528139000,315.761697
1528140000,316.438447
1528140000,309.743333
1528140000,314.571632
1528141000,305.785248
1528141000,303.918432
1528141000,291.603112
1528142000,315.814048
1528142000,316.433993
1528142000,300.102155
1528142000,299.770264
1528143000,304.933046
1528143000,305.034767
1528143000,308.94281
1528144000,309.093969
1528144000,302.46134
1528144000,300.497228
1528144000,301.562371
1528145000,308.993047
1528145000,300.573843
1528145000,303.061728
1528146000,303.69363
1528146000,304.930309
1528146000,302.004691
1528147000,304.734548
1528147000,300.283267
1528147000,299.820285
1528148000,298.043001
1528148000,296.158735
1528148000,293.683947
1528148000,295.409851
1528149000,285.152968
1528149000,280.888032
1528149000,292.987552
1528150000,292.188373
1528150000,289.58034
1528150000,289.199237
1528150000,288.357052
1528151000,288.141107
1528151000,287.782703
1528151000,276.782276
1528152000,276.088578
1528152000,285.580779
1528152000,284.695709
1528153000,283.254989
1528153000,281.986413
1528153000,272.068943
1528154000,271.665277
1528154000,269.748563
1528154000,254.658381
1528154000,271.631008
1528155000,270.150131
1528155000,268.817755
1528155000,267.194812
1528156000,267.338417
1528156000,264.573696
1528156000,262.676946
1528156000,250.874592
1528157000,259.889921
1528157000,254.632505
1528157000,251.606989
1528158000,254.951555
1528158000,254.534035
1528158000,251.648183
1528159000,251.921123
1528159000,251.323823
1528159000,249.212677
1528160000,249.758112
1528160000,247.510617
1528160000,245.56073
1528160000,245.393777
1528161000,244.540426
1528161000,242.96127
1528161000,242.234657
1528162000,239.935712
1528162000,218.328308
1528162000,236.812389
1528162000,235.215692
1528163000,231.556187
1528163000,232.078906
1528163000,231.19906
1528164000,228.714962
1528164000,226.602689
1528164000,226.853921
1528165000,227.727155
1528165000,227.976913
1528165000,227.506549
1528166000,218.991419
1528166000,222.459346
1528166000,224.178786
1528166000,223.710129
1528167000,224.159349
1528167000,224.396342
1528167000,224.548577
1528168000,223.664559
1528168000,221.603549
1528168000,219.811284
1528168000,218.228316
1528169000,218.853852
1528169000,219.643693
1528169000,217.857031
1528170000,216.326091
1528170000,217.335074
1528170000,216.26929
1528171000,216.028375
1528171000,212.698553
1528171000,213.089431
1528172000,212.509023
1528172000,212.804783
1528172000,212.325867
1528172000,211.698235
1528173000,211.169068
1528173000,213.12827
1528173000,211.957635
1528174000,212.352479
1528174000,208.282221
1528174000,206.959307
1528174000,207.987052
1528175000,209.164544
1528175000,209.950008
1528175000,210.173826
1528176000,208.035915
1528176000,208.229661
1528176000,209.222412
1528177000,211.051507
1528177000,211.745459
1528177000,212.510468
1528178000,209.09817
1528178000,210.162715
1528178000,212.294049
1528178000,212.630267
1528179000,215.154651
1528179000,215.965568
1528179000,215.461322
1528180000,215.445441
1528180000,215.812123
1528180000,217.649759
1528180000,221.585195
1528181000,223.78059
1528181000,222.506032
1528181000,223.597045
1528182000,225.081783
1528182000,224.193544
1528182000,231.062948
1528183000,234.958496
1528183000,237.247205
1528183000,240.707884
1528184000,234.338208
1528184000,245.974323
1528184000,250.071155
1528184000,251.824806
1528185000,256.379514
1528185000,259.879448
1528185000,262.906777
1528186000,266.484456
1528186000,271.03835
1528186000,273.292391
1528186000,275.396073
1528187000,273.075787
1528187000,272.076449
1528187000,267.33323
1528188000,269.139012
1528188000,273.559517
1528188000,274.198402
1528189000,277.608521
1528189000,272.814491
1528189000,274.599739
1528190000,275.650384
1528190000,267.10473
1528190000,268.836942
1528190000,249.013986
1528191000,262.095381
1528191000,261.646209
1528191000,263.000891
1528192000,270.969229
1528192000,268.602178
1528192000,271.463364
1528192000,273.370602
1528193000,275.702398
1528193000,271.275979
1528193000,270.852614
1528194000,250.470387
1528194000,258.355565
1528194000,259.593865
1528195000,229.801506
1528195000,273.185113
1528195000,252.279179
1528196000,267.369371
1528196000,267.463495
1528196000,265.532896
1528196000,256.469507
1528197000,259.40447
1528197000,260.468969
1528197000,258.542885
1528198000,256.275623
1528198000,262.29362
1528198000,263.903355
1528198000,253.096219
1528199000,247.325955
1528199000,259.921393
1528199000,258.623924
1528200000,255.271268
1528200000,258.025911
1528200000,252.514844
1528201000,252.659287
1528201000,251.438731
1528201000,247.81809
1528202000,247.136943
1528202000,247.906109
1528202000,244.759337
1528202000,248.444818
1528203000,248.649699
1528203000,247.863162
1528203000,245.862159
1528204000,246.446089
1528204000,243.313207
1528204000,242.585057
1528204000,243.323335
1528205000,244.894852
1528205000,244.55257
1528205000,242.980338
1528206000,232.179084
1528206000,244.301108
1528206000,242.670499
1528207000,241.688104
1528207000,241.992738
1528207000,242.721534
1528208000,235.270702
1528208000,236.587904
1528208000,237.335202
1528208000,235.607264
1528209000,233.622507
1528209000,232.930164
1528209000,238.018051
1528210000,236.907926
1528210000,235.656802
1528210000,233.964873
1528210000,233.457039
1528211000,232.106787
1528211000,231.063309
1528211000,230.678647
1528212000,230.072879
1528212000,229.46062
1528212000,209.708489
1528213000,225.293449
1528213000,226.410381
1528213000,226.431847
1528214000,227.263127
1528214000,226.727045
1528214000,228.958978
1528214000,228.726182
1528215000,228.602275
1528215000,229.529626
1528215000,229.555092
1528216000,228.683389
1528216000,229.177601
1528216000,227.439214
1528216000,227.36749
1528217000,229.029151
1528217000,228.669792
1528217000,228.702685
1528218000,227.212105
1528218000,209.842873
1528218000,221.702053
1528219000,222.729259
1528219000,225.271432
1528219000,225.947316
1528220000,226.361302
1528220000,227.027957
1528220000,226.962917
1528220000,229.283732
1528221000,230.763398
1528221000,231.713561
1528221000,231.779237
1528222000,231.681302
1528222000,228.878358
1528222000,231.763527
1528222000,234.142823
1528223000,235.006899
1528223000,235.861246
1528223000,237.228907
1528224000,240.162068
1528224000,241.75122
1528224000,242.265292
1528225000,242.162543
1528225000,239.734776
1528225000,237.512155
1528226000,237.681317
1528226000,242.192227
1528226000,243.525806
1528226000,244.485864
1528227000,244.661158
1528227000,240.229953
1528227000,241.662982
1528228000,245.786237
1528228000,245.668758
1528228000,245.923254
1528228000,246.128674
1528229000,246.123679
1528229000,240.004147
1528229000,240.676209
1528230000,244.824502
1528230000,241.041866
1528230000,240.799348
1528231000,242.494053
1528231000,241.787769
1528231000,238.168931
1528232000,238.905138
1528232000,242.236474
1528232000,240.656088
1528232000,241.336588
1528233000,240.422489
1528233000,235.339663
1528233000,235.952344
1528234000,234.413362
1528234000,233.438817
1528234000,224.968295
1528234000,232.531284
1528235000,229.150842
1528235000,234.931784
1528235000,229.72892
1528236000,230.806586
1528236000,236.61073
1528236000,241.345622
1528237000,242.74683
1528237000,245.470615
1528237000,238.925504
1528238000,246.391799
1528238000,251.3747
1528238000,252.86833
1528238000,253.676733
1528239000,253.719474
1528239000,253.318973
1528239000,254.709369
1528240000,256.413029
1528240000,261.572928
1528240000,262.969811
1528240000,260.659401
1528241000,261.759362
1528241000,261.908898
1528241000,261.490303
1528242000,261.210148
1528242000,265.112972
